num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
1980,972,2952,2.037037037037037
1617,669,2286,2.4170403587443947
1986,693,2679,2.865800865800866
1790,977,2767,1.8321392016376663
1801,670,2471,2.6880597014925374
1619,922,2541,1.7559652928416485
1777,968,2745,1.8357438016528926
1852,767,2619,2.4146023468057365
1625,921,2546,1.764386536373507
1706,502,2208,3.398406374501992
1667,975,2642,1.7097435897435898
1630,503,2133,3.2405566600397613
1671,745,2416,2.242953020134228
1702,904,2606,1.8827433628318584
1621,675,2296,2.4014814814814813
1607,811,2418,1.9815043156596794
1834,872,2706,2.103211009174312
1838,842,2680,2.182897862232779
1764,917,2681,1.9236641221374047
1832,554,2386,3.306859205776173
1998,565,2563,3.5362831858407078
1987,982,2969,2.023421588594705
1754,787,2541,2.2287166454891993
1682,516,2198,3.25968992248062
1717,871,2588,1.9712973593570609
1925,999,2924,1.926926926926927
1982,509,2491,3.893909626719057
1780,696,2476,2.557471264367816
1833,512,2345,3.580078125
1757,658,2415,2.6702127659574466
1763,661,2424,2.6671709531013614
1644,722,2366,2.2770083102493075
1902,622,2524,3.057877813504823
1761,945,2706,1.8634920634920635
1839,525,2364,3.5028571428571427
1658,585,2243,2.8341880341880343
1668,598,2266,2.789297658862876
1807,639,2446,2.827856025039124
1882,906,2788,2.077262693156733
1809,705,2514,2.5659574468085107
1756,568,2324,3.091549295774648
1908,847,2755,2.2526564344746163
1988,845,2833,2.3526627218934912
1858,964,2822,1.9273858921161826
1829,561,2390,3.2602495543672014
1602,619,2221,2.5880452342487885
1654,530,2184,3.120754716981132
1672,966,2638,1.730848861283644
1627,808,2435,2.0136138613861387
1618,917,2535,1.7644492911668483
1821,581,2402,3.134251290877797
1882,570,2452,3.3017543859649123
1885,926,2811,2.035637149028078
1769,991,2760,1.7850655903128154
1955,535,2490,3.6542056074766354
1607,674,2281,2.384272997032641
1819,784,2603,2.32015306122449
1893,816,2709,2.3198529411764706
1642,660,2302,2.487878787878788
1983,564,2547,3.515957446808511
1679,760,2439,2.2092105263157893
1757,500,2257,3.514
1871,597,2468,3.134003350083752
1697,837,2534,2.027479091995221
1769,666,2435,2.656156156156156
1998,676,2674,2.955621301775148
1795,796,2591,2.2550251256281406
1899,688,2587,2.760174418604651
1656,667,2323,2.4827586206896552
1987,708,2695,2.806497175141243
1737,755,2492,2.300662251655629
1806,787,2593,2.2947903430749683
1912,916,2828,2.087336244541485
1819,857,2676,2.122520420070012
1870,784,2654,2.385204081632653
1685,725,2410,2.3241379310344827
1839,772,2611,2.3821243523316062
1602,618,2220,2.592233009708738
1763,764,2527,2.3075916230366493
1677,876,2553,1.9143835616438356
1860,601,2461,3.0948419301164725
1700,751,2451,2.263648468708389
1892,629,2521,3.0079491255961845
1758,756,2514,2.3253968253968256
1673,912,2585,1.8344298245614035
1850,926,2776,1.9978401727861772
1692,948,2640,1.7848101265822784
1879,573,2452,3.2792321116928447
1657,610,2267,2.716393442622951
1949,828,2777,2.353864734299517
1654,705,2359,2.346099290780142
1850,875,2725,2.1142857142857143
1761,554,2315,3.17870036101083
1797,963,2760,1.8660436137071652
1960,536,2496,3.656716417910448
1764,515,2279,3.425242718446602
1825,854,2679,2.1370023419203745
1816,699,2515,2.5979971387696708
1904,931,2835,2.045112781954887
1726,676,2402,2.5532544378698225
1966,970,2936,2.02680412371134
1769,993,2762,1.7814702920443102
1722,650,2372,2.649230769230769
1762,548,2310,3.2153284671532845
1914,665,2579,2.8781954887218046
1809,700,2509,2.584285714285714
1735,960,2695,1.8072916666666667
1614,796,2410,2.027638190954774
1674,583,2257,2.8713550600343054
1815,959,2774,1.8925964546402503
1782,635,2417,2.806299212598425
1780,609,2389,2.922824302134647
1659,635,2294,2.6125984251968504
1780,818,2598,2.176039119804401
1994,747,2741,2.6693440428380186
1943,791,2734,2.4563843236409606
1764,586,2350,3.0102389078498293
1797,713,2510,2.520336605890603
1860,888,2748,2.0945945945945947
1942,895,2837,2.1698324022346367
1999,715,2714,2.795804195804196
1948,965,2913,2.0186528497409326
1990,757,2747,2.628797886393659
1661,670,2331,2.47910447761194
1904,687,2591,2.7714701601164484
1854,856,2710,2.1658878504672896
1821,731,2552,2.491108071135431
1804,523,2327,3.4493307839388145
1869,621,2490,3.0096618357487923
1972,612,2584,3.2222222222222223
1750,937,2687,1.8676627534685166
1636,508,2144,3.220472440944882
1608,512,2120,3.140625
1965,742,2707,2.6482479784366575
1622,511,2133,3.1741682974559686
1827,1000,2827,1.827
1712,870,2582,1.967816091954023
1621,804,2425,2.0161691542288556
1625,743,2368,2.1870794078061913
1692,803,2495,2.107098381070984
1957,929,2886,2.106566200215285
1890,534,2424,3.539325842696629
1918,642,2560,2.987538940809969
1903,591,2494,3.2199661590524533
1786,956,2742,1.8682008368200838
1951,883,2834,2.2095130237825593
1831,756,2587,2.421957671957672
1879,543,2422,3.460405156537753
1720,987,2707,1.7426545086119554
1603,964,2567,1.6628630705394192
1876,782,2658,2.398976982097187
1695,516,2211,3.2848837209302326
1798,606,2404,2.966996699669967
1856,900,2756,2.062222222222222
1761,944,2705,1.8654661016949152
1771,867,2638,2.0426758938869667
1667,539,2206,3.0927643784786643
1745,771,2516,2.2632944228274967
1692,902,2594,1.875831485587583
1955,655,2610,2.984732824427481
1836,738,2574,2.4878048780487805
1601,715,2316,2.239160839160839
1865,664,2529,2.808734939759036
1951,889,2840,2.1946006749156357
1695,784,2479,2.1619897959183674
1758,580,2338,3.0310344827586206
1920,667,2587,2.87856071964018
1638,654,2292,2.5045871559633026
1907,559,2466,3.4114490161001787
1766,731,2497,2.415868673050616
1678,920,2598,1.8239130434782609
1727,658,2385,2.6246200607902734
1711,976,2687,1.7530737704918034
1827,777,2604,2.3513513513513513
1724,842,2566,2.0475059382422804
1815,864,2679,2.1006944444444446
1887,839,2726,2.2491060786650774
1773,930,2703,1.9064516129032258
1911,703,2614,2.7183499288762447
1647,771,2418,2.1361867704280155
1627,890,2517,1.8280898876404494
1616,796,2412,2.030150753768844
1807,684,2491,2.641812865497076
1841,738,2579,2.494579945799458
1923,696,2619,2.7629310344827585
1698,973,2671,1.7451181911613567
1925,681,2606,2.826725403817915
1927,695,2622,2.772661870503597
1952,523,2475,3.7323135755258128
1802,910,2712,1.9802197802197803
1700,731,2431,2.3255813953488373
1770,617,2387,2.8687196110210698
1765,562,2327,3.1405693950177938
1601,894,2495,1.79082774049217
1723,715,2438,2.4097902097902097
1804,776,2580,2.3247422680412373
1965,735,2700,2.673469387755102
1903,546,2449,3.4853479853479854
1887,978,2865,1.9294478527607362
1846,868,2714,2.1267281105990783
1834,875,2709,2.096
1974,933,2907,2.1157556270096465
1830,645,2475,2.8372093023255816
1731,955,2686,1.8125654450261781
1691,553,2244,3.057866184448463
1872,525,2397,3.565714285714286
1824,849,2673,2.148409893992933
1625,887,2512,1.8320180383314544
1799,676,2475,2.661242603550296
1613,742,2355,2.173854447439353
1933,943,2876,2.0498409331919407
1905,811,2716,2.3489519112207153
1869,744,2613,2.5120967741935485
1772,794,2566,2.2317380352644838
1847,748,2595,2.4692513368983957
1993,578,2571,3.4480968858131487
1686,934,2620,1.8051391862955033
1603,676,2279,2.371301775147929
1664,996,2660,1.6706827309236947
1720,619,2339,2.778675282714055
1748,735,2483,2.3782312925170066
1700,600,2300,2.8333333333333335
1698,788,2486,2.1548223350253806
1621,872,2493,1.8589449541284404
1826,755,2581,2.418543046357616
1624,608,2232,2.6710526315789473
1735,679,2414,2.555228276877761
1644,954,2598,1.7232704402515724
1659,888,2547,1.8682432432432432
1790,555,2345,3.225225225225225
1693,908,2601,1.8645374449339207
1635,888,2523,1.8412162162162162
1976,685,2661,2.884671532846715
1817,511,2328,3.5557729941291587
1875,538,2413,3.4851301115241635
1604,685,2289,2.3416058394160584
1730,757,2487,2.2853368560105682
1917,863,2780,2.2213209733487833
1941,823,2764,2.3584447144592953
1783,544,2327,3.2775735294117645
1887,919,2806,2.0533188248095757
1913,837,2750,2.2855436081242533
1684,628,2312,2.6815286624203822
1615,909,2524,1.7766776677667766
1956,977,2933,2.0020470829068575
1748,932,2680,1.8755364806866952
1826,541,2367,3.3752310536044363
1676,811,2487,2.066584463625154
1621,829,2450,1.9553679131483714
1737,990,2727,1.7545454545454546
1838,844,2682,2.177725118483412
1754,538,2292,3.2602230483271377
1890,531,2421,3.559322033898305
1654,677,2331,2.4431314623338256
1893,762,2655,2.484251968503937
1659,719,2378,2.3073713490959666
1782,818,2600,2.1784841075794623
1794,677,2471,2.649926144756278
1793,647,2440,2.7712519319938176
1624,963,2587,1.6863966770508827
1997,694,2691,2.877521613832853
1600,778,2378,2.056555269922879
1619,536,2155,3.0205223880597014
1935,745,2680,2.597315436241611
1656,882,2538,1.8775510204081634
1827,707,2534,2.5841584158415842
1677,966,2643,1.736024844720497
1692,860,2552,1.9674418604651163
1937,831,2768,2.3309265944645006
1898,500,2398,3.796
1779,628,2407,2.832802547770701
1680,684,2364,2.456140350877193
1651,882,2533,1.8718820861678005
1758,704,2462,2.497159090909091
1697,887,2584,1.9131905298759864
1956,848,2804,2.306603773584906
1897,985,2882,1.9258883248730965
1977,719,2696,2.7496522948539637
1959,885,2844,2.2135593220338983
1865,607,2472,3.072487644151565
1668,701,2369,2.3794579172610555
1691,809,2500,2.0902348578491967
1815,571,2386,3.178633975481611
1617,635,2252,2.546456692913386
1804,615,2419,2.933333333333333
1636,724,2360,2.2596685082872927
1688,657,2345,2.5692541856925417
1876,748,2624,2.5080213903743314
1844,645,2489,2.8589147286821706
1647,914,2561,1.801969365426696
1739,536,2275,3.2444029850746268
1727,622,2349,2.7765273311897105
1779,712,2491,2.4985955056179776
1808,547,2355,3.3053016453382082
1673,649,2322,2.5778120184899844
1650,591,2241,2.7918781725888326
1935,582,2517,3.3247422680412373
1824,853,2677,2.138335287221571
1815,993,2808,1.8277945619335347
1882,572,2454,3.2902097902097904
1935,807,2742,2.3977695167286246
1948,506,2454,3.849802371541502
1844,706,2550,2.6118980169971673
1959,904,2863,2.1670353982300883
1754,825,2579,2.126060606060606
1941,812,2753,2.3903940886699506
1608,811,2419,1.9827373612823675
1886,502,2388,3.756972111553785
1700,838,2538,2.028639618138425
1851,720,2571,2.5708333333333333
1982,916,2898,2.163755458515284
1646,780,2426,2.1102564102564103
1626,876,2502,1.856164383561644
1805,696,2501,2.593390804597701
1985,594,2579,3.3417508417508417
1866,604,2470,3.089403973509934
1756,590,2346,2.976271186440678
1870,975,2845,1.917948717948718
1818,907,2725,2.0044101433296584
1672,583,2255,2.8679245283018866
1953,841,2794,2.3222354340071343
1607,568,2175,2.829225352112676
1723,980,2703,1.7581632653061225
1601,607,2208,2.6375617792421746
1770,837,2607,2.1146953405017923
1890,828,2718,2.282608695652174
1778,730,2508,2.4356164383561643
1674,605,2279,2.7669421487603305
1637,730,2367,2.2424657534246575
1983,589,2572,3.366723259762309
1820,625,2445,2.912
1682,853,2535,1.9718640093786635
1855,833,2688,2.226890756302521
1678,656,2334,2.557926829268293
1855,864,2719,2.146990740740741
1853,995,2848,1.8623115577889446
1795,649,2444,2.7657935285053927
1759,509,2268,3.4557956777996073
1914,913,2827,2.0963855421686746
1650,772,2422,2.1373056994818653
1893,909,2802,2.0825082508250827
1694,861,2555,1.967479674796748
1737,584,2321,2.9743150684931505
1931,811,2742,2.381011097410604
1791,766,2557,2.338120104438642
1817,792,2609,2.294191919191919
1619,791,2410,2.0467762326169407
1717,990,2707,1.7343434343434343
1904,967,2871,1.968976215098242
1960,832,2792,2.355769230769231
1882,976,2858,1.9282786885245902
1747,692,2439,2.5245664739884393
1672,788,2460,2.1218274111675126
1664,595,2259,2.7966386554621847
1953,783,2736,2.4942528735632186
1929,811,2740,2.3785450061652282
1750,701,2451,2.4964336661911557
1726,641,2367,2.6926677067082685
1948,699,2647,2.786838340486409
1671,512,2183,3.263671875
1881,878,2759,2.142369020501139
1646,525,2171,3.1352380952380954
1797,516,2313,3.4825581395348837
1714,665,2379,2.5774436090225565
1735,543,2278,3.1952117863720075
1841,675,2516,2.7274074074074073
1733,826,2559,2.098062953995157
1847,516,2363,3.5794573643410854
1956,897,2853,2.180602006688963
1673,897,2570,1.8651059085841695
1774,586,2360,3.0273037542662116
1911,649,2560,2.9445300462249615
1731,523,2254,3.3097514340344167
1896,617,2513,3.072933549432739
1797,650,2447,2.7646153846153845
1881,715,2596,2.6307692307692307
1661,797,2458,2.084065244667503
1755,976,2731,1.798155737704918
1953,576,2529,3.390625
1761,696,2457,2.5301724137931036
1612,867,2479,1.859284890426759
1881,747,2628,2.5180722891566263
1940,984,2924,1.9715447154471544
1709,980,2689,1.743877551020408
1831,999,2830,1.832832832832833
1651,908,2559,1.8182819383259912
1761,874,2635,2.01487414187643
1705,895,2600,1.905027932960894
1792,634,2426,2.826498422712934
1604,868,2472,1.847926267281106
1886,632,2518,2.9841772151898733
1818,573,2391,3.1727748691099475
1786,983,2769,1.8168870803662258
1657,741,2398,2.2361673414304994
1944,888,2832,2.189189189189189
1695,942,2637,1.7993630573248407
1802,787,2589,2.289707750952986
1688,815,2503,2.071165644171779
1934,800,2734,2.4175
1627,800,2427,2.03375
1832,985,2817,1.8598984771573603
1621,830,2451,1.953012048192771
1899,777,2676,2.444015444015444
1932,533,2465,3.624765478424015
1920,597,2517,3.2160804020100504
1963,759,2722,2.5862977602108037
1697,928,2625,1.8286637931034482
1921,705,2626,2.724822695035461
1650,766,2416,2.154046997389034
1830,903,2733,2.026578073089701
1654,721,2375,2.294036061026352
1666,899,2565,1.8531701890989989
1839,690,2529,2.6652173913043478
1916,545,2461,3.5155963302752293
1917,782,2699,2.4514066496163682
1659,688,2347,2.4113372093023258
1717,594,2311,2.8905723905723906
1955,1000,2955,1.955
1945,632,2577,3.0775316455696204
1987,927,2914,2.1434735706580366
1808,993,2801,1.8207452165156093
1960,977,2937,2.006141248720573
1670,734,2404,2.2752043596730247
1875,518,2393,3.6196911196911197
1820,711,2531,2.559774964838256
1885,874,2759,2.15675057208238
1973,503,2476,3.9224652087475147
1838,916,2754,2.006550218340611
1646,527,2173,3.123339658444023
1736,759,2495,2.287220026350461
1942,699,2641,2.7782546494992846
1896,873,2769,2.1718213058419242
1904,880,2784,2.1636363636363636
1638,601,2239,2.725457570715474
1755,883,2638,1.9875424688561723
1672,960,2632,1.7416666666666667
1986,860,2846,2.3093023255813954
1707,867,2574,1.9688581314878892
1932,578,2510,3.342560553633218
1869,513,2382,3.6432748538011697
1615,810,2425,1.9938271604938271
1927,720,2647,2.676388888888889
1670,993,2663,1.6817724068479356
1986,956,2942,2.077405857740586
1714,628,2342,2.729299363057325
1670,656,2326,2.5457317073170733
1799,885,2684,2.0327683615819208
1717,899,2616,1.9098998887652947
1726,541,2267,3.190388170055453
1632,840,2472,1.9428571428571428
1649,652,2301,2.5291411042944785
1818,678,2496,2.6814159292035398
1954,623,2577,3.1364365971107544
1601,713,2314,2.2454417952314167
1848,696,2544,2.6551724137931036
1864,957,2821,1.9477533960292581
1701,774,2475,2.197674418604651
1952,547,2499,3.5685557586837295
1612,655,2267,2.4610687022900763
1623,611,2234,2.6563011456628476
1703,958,2661,1.7776617954070981
1804,895,2699,2.0156424581005585
1624,959,2583,1.6934306569343065
1761,998,2759,1.7645290581162325
1908,872,2780,2.188073394495413
1937,933,2870,2.0760986066452305
1625,803,2428,2.023661270236613
1701,537,2238,3.1675977653631286
1912,844,2756,2.265402843601896
1852,724,2576,2.5580110497237567
1745,555,2300,3.144144144144144
1939,913,2852,2.1237677984665937
1874,502,2376,3.733067729083665
1870,664,2534,2.816265060240964
1909,528,2437,3.615530303030303
1653,630,2283,2.623809523809524
1875,606,2481,3.094059405940594
1972,906,2878,2.1766004415011038
1672,660,2332,2.533333333333333
1732,916,2648,1.8908296943231442
1693,547,2240,3.0950639853747717
1773,866,2639,2.0473441108545036
1708,756,2464,2.259259259259259
1659,682,2341,2.432551319648094
1879,738,2617,2.546070460704607
1638,696,2334,2.353448275862069
1955,674,2629,2.900593471810089
1890,565,2455,3.3451327433628317
1729,572,2301,3.022727272727273
1675,581,2256,2.882960413080895
1831,556,2387,3.2931654676258995
1899,930,2829,2.041935483870968
1892,592,2484,3.195945945945946
1873,695,2568,2.6949640287769783
1799,704,2503,2.555397727272727
1642,577,2219,2.8457538994800693
1658,978,2636,1.6952965235173825
1753,985,2738,1.7796954314720812
1931,543,2474,3.556169429097606
1919,925,2844,2.0745945945945947
1740,671,2411,2.593144560357675
1973,801,2774,2.463171036204744
1838,812,2650,2.2635467980295565
1723,886,2609,1.9446952595936795
1941,611,2552,3.176759410801964
1831,532,2363,3.441729323308271
1620,910,2530,1.7802197802197801
1851,822,2673,2.2518248175182483
1736,832,2568,2.0865384615384617
1658,655,2313,2.531297709923664
1905,913,2818,2.0865279299014237
1974,560,2534,3.525
1705,994,2699,1.715291750503018
1640,552,2192,2.971014492753623
1865,634,2499,2.941640378548896
1938,936,2874,2.0705128205128207
1774,908,2682,1.9537444933920705
1964,910,2874,2.158241758241758
1889,823,2712,2.2952612393681653
1912,611,2523,3.1292962356792144
1711,836,2547,2.0466507177033493
1625,670,2295,2.425373134328358
1841,510,2351,3.6098039215686275
1821,789,2610,2.307984790874525
1739,634,2373,2.7429022082018926
1887,741,2628,2.5465587044534415
1954,726,2680,2.6914600550964187
1744,907,2651,1.9228224917309813
1901,942,2843,2.0180467091295116
1748,839,2587,2.0834326579261027
1604,991,2595,1.6185671039354188
1981,935,2916,2.118716577540107
1763,823,2586,2.1421628189550423
1994,961,2955,2.0749219562955257
1972,932,2904,2.11587982832618
1877,763,2640,2.4600262123197902
1868,599,2467,3.1185308848080133
1826,1000,2826,1.826
1831,855,2686,2.141520467836257
1945,850,2795,2.288235294117647
1912,860,2772,2.2232558139534886
1914,740,2654,2.5864864864864865
1901,830,2731,2.2903614457831325
1695,994,2689,1.70523138832998
1872,558,2430,3.3548387096774195
1697,743,2440,2.2839838492597577
1892,544,2436,3.4779411764705883
1625,924,2549,1.7586580086580086
1932,923,2855,2.0931744312026
1851,638,2489,2.9012539184952977
1916,807,2723,2.3742255266418835
1999,725,2724,2.757241379310345
1651,846,2497,1.9515366430260048
1619,771,2390,2.099870298313878
1644,650,2294,2.5292307692307694
1792,784,2576,2.2857142857142856
1994,550,2544,3.6254545454545455
1663,948,2611,1.7542194092827004
1892,619,2511,3.0565428109854604
1822,927,2749,1.965480043149946
1981,860,2841,2.3034883720930233
1864,895,2759,2.08268156424581
1736,818,2554,2.122249388753056
1780,594,2374,2.9966329966329965
1759,712,2471,2.470505617977528
1641,563,2204,2.9147424511545292
1915,500,2415,3.83
1786,979,2765,1.8243105209397343
1615,828,2443,1.9504830917874396
1799,731,2530,2.461012311901505
1860,502,2362,3.7051792828685257
1871,518,2389,3.611969111969112
1787,882,2669,2.026077097505669
1795,718,2513,2.5
1669,769,2438,2.1703511053315996
1828,988,2816,1.8502024291497976
1992,791,2783,2.518331226295828
1674,512,2186,3.26953125
1803,604,2407,2.9850993377483444
1908,779,2687,2.449293966623877
1867,986,2853,1.8935091277890466
1740,849,2589,2.049469964664311
1650,873,2523,1.8900343642611683
1992,583,2575,3.416809605488851
1725,508,2233,3.395669291338583
1859,560,2419,3.319642857142857
1925,742,2667,2.5943396226415096
1630,528,2158,3.087121212121212
1914,630,2544,3.038095238095238
1751,844,2595,2.074644549763033
1627,983,2610,1.6551373346897253
1634,908,2542,1.7995594713656389
1950,519,2469,3.7572254335260116
1780,998,2778,1.783567134268537
1618,963,2581,1.6801661474558671
1764,625,2389,2.8224
1792,601,2393,2.9816971713810316
1630,757,2387,2.153236459709379
1893,583,2476,3.2469982847341337
1934,920,2854,2.1021739130434782
1723,616,2339,2.7970779220779223
1705,892,2597,1.9114349775784754
1648,653,2301,2.523736600306279
1673,803,2476,2.083437110834371
1832,775,2607,2.3638709677419354
1927,760,2687,2.5355263157894736
1776,543,2319,3.270718232044199
1723,712,2435,2.419943820224719
1656,717,2373,2.309623430962343
1922,965,2887,1.9917098445595856
1998,567,2565,3.5238095238095237
1649,624,2273,2.6426282051282053
1648,623,2271,2.6452648475120384
1726,980,2706,1.7612244897959184
1718,825,2543,2.0824242424242425
1937,932,2869,2.078326180257511
1976,770,2746,2.566233766233766
1708,891,2599,1.9169472502805835
1800,557,2357,3.2315978456014363
1845,906,2751,2.0364238410596025
1841,820,2661,2.245121951219512
1744,888,2632,1.9639639639639639
1626,705,2331,2.3063829787234043
1981,1000,2981,1.981
1701,684,2385,2.486842105263158
1954,668,2622,2.9251497005988023
1761,709,2470,2.483779971791255
1831,907,2738,2.0187431091510475
1894,866,2760,2.187066974595843
1919,940,2859,2.0414893617021277
1861,518,2379,3.5926640926640925
1724,923,2647,1.867822318526544
1709,806,2515,2.120347394540943
1922,503,2425,3.8210735586481115
1857,972,2829,1.9104938271604939
1642,595,2237,2.7596638655462185
1794,636,2430,2.8207547169811322
1850,945,2795,1.9576719576719577
1999,559,2558,3.5760286225402504
1767,899,2666,1.9655172413793103
1936,683,2619,2.834553440702782
1673,600,2273,2.7883333333333336
1932,682,2614,2.832844574780059
1808,904,2712,2.0
1666,840,2506,1.9833333333333334
1821,870,2691,2.093103448275862
1727,632,2359,2.732594936708861
1683,581,2264,2.8967297762478483
1835,912,2747,2.012061403508772
1910,546,2456,3.498168498168498
1791,684,2475,2.6184210526315788
1643,527,2170,3.1176470588235294
1990,626,2616,3.1789137380191694
1701,932,2633,1.8251072961373391
1941,711,2652,2.729957805907173
1829,776,2605,2.356958762886598
1631,853,2484,1.9120750293083235
1755,606,2361,2.896039603960396
1797,699,2496,2.570815450643777
1697,602,2299,2.818936877076412
1645,546,2191,3.0128205128205128
1929,664,2593,2.9051204819277108
1816,750,2566,2.421333333333333
1793,812,2605,2.208128078817734
1632,625,2257,2.6112
1767,718,2485,2.4610027855153205
1844,699,2543,2.6380543633762517
1603,873,2476,1.836197021764032
1804,626,2430,2.8817891373801916
1719,556,2275,3.091726618705036
1624,678,2302,2.3952802359882006
1642,922,2564,1.7809110629067244
1608,657,2265,2.4474885844748857
1716,947,2663,1.8120380147835269
1627,734,2361,2.2166212534059944
1917,501,2418,3.8263473053892216
1901,646,2547,2.942724458204334
1681,967,2648,1.7383660806618408
1652,553,2205,2.9873417721518987
1694,919,2613,1.8433079434167574
1875,902,2777,2.0787139689578713
1880,908,2788,2.0704845814977975
1721,702,2423,2.4515669515669516
1905,914,2819,2.0842450765864333
1640,956,2596,1.715481171548117
1944,684,2628,2.8421052631578947
1817,862,2679,2.1078886310904874
1766,814,2580,2.1695331695331697
1993,909,2902,2.1925192519251926
1749,543,2292,3.2209944751381214
1684,988,2672,1.7044534412955465
1713,576,2289,2.9739583333333335
1749,657,2406,2.6621004566210047
1742,930,2672,1.8731182795698924
1701,681,2382,2.497797356828194
1603,596,2199,2.6895973154362416
1623,630,2253,2.5761904761904764
1775,934,2709,1.9004282655246252
1711,758,2469,2.257255936675462
1833,936,2769,1.9583333333333333
1637,680,2317,2.4073529411764705
1903,919,2822,2.070729053318825
1641,558,2199,2.9408602150537635
1726,803,2529,2.149439601494396
1712,594,2306,2.8821548821548824
1734,890,2624,1.948314606741573
1909,944,2853,2.0222457627118646
1916,758,2674,2.5277044854881265
1811,501,2312,3.614770459081836
1862,843,2705,2.208778173190985
1865,875,2740,2.1314285714285712
1700,595,2295,2.857142857142857
1985,619,2604,3.2067851373182554
1735,565,2300,3.0707964601769913
1928,980,2908,1.9673469387755103
1655,566,2221,2.9240282685512367
1649,595,2244,2.7714285714285714
1638,945,2583,1.7333333333333334
1790,644,2434,2.779503105590062
1817,549,2366,3.3096539162112935
1726,994,2720,1.7364185110663983
1944,573,2517,3.392670157068063
1832,993,2825,1.8449144008056395
1681,807,2488,2.0830235439900866
1805,588,2393,3.0697278911564627
1603,755,2358,2.1231788079470197
1894,741,2635,2.556005398110661
1693,614,2307,2.757328990228013
1822,694,2516,2.6253602305475505
1781,816,2597,2.1825980392156863
1889,534,2423,3.5374531835205993
1925,816,2741,2.3590686274509802
1871,973,2844,1.922918807810894
1951,615,2566,3.1723577235772358
1682,733,2415,2.2946793997271486
1759,504,2263,3.490079365079365
1988,992,2980,2.004032258064516
1932,1000,2932,1.932
1614,575,2189,2.8069565217391306
1670,631,2301,2.646592709984152
1605,585,2190,2.7435897435897436
1756,800,2556,2.195
1637,553,2190,2.9602169981916817
1795,673,2468,2.6671619613670132
1868,766,2634,2.4386422976501305
1902,605,2507,3.143801652892562
1832,949,2781,1.9304531085353003
1687,692,2379,2.4378612716763004
1834,552,2386,3.322463768115942
1712,970,2682,1.7649484536082474
1656,667,2323,2.4827586206896552
1853,814,2667,2.2764127764127764
1975,792,2767,2.4936868686868685
1931,704,2635,2.742897727272727
1798,900,2698,1.9977777777777779
1954,634,2588,3.082018927444795
1790,920,2710,1.9456521739130435
1964,533,2497,3.6848030018761726
1941,962,2903,2.0176715176715176
1656,796,2452,2.080402010050251
1841,670,2511,2.7477611940298505
1622,529,2151,3.0661625708884688
1848,793,2641,2.330390920554855
1646,732,2378,2.248633879781421
1729,913,2642,1.8937568455640745
1941,740,2681,2.622972972972973
1709,514,2223,3.3249027237354087
1974,610,2584,3.236065573770492
1903,558,2461,3.410394265232975
1813,772,2585,2.348445595854922
1760,503,2263,3.4990059642147116
1619,751,2370,2.155792276964048
1889,985,2874,1.9177664974619288
1664,519,2183,3.2061657032755297
1704,611,2315,2.788870703764321
1615,736,2351,2.1942934782608696
1804,821,2625,2.197320341047503
1726,907,2633,1.9029768467475192
1744,977,2721,1.7850562947799387
1671,674,2345,2.479228486646884
1771,798,2569,2.219298245614035
1640,768,2408,2.1354166666666665
1977,858,2835,2.304195804195804
1863,899,2762,2.07230255839822
1909,619,2528,3.0840064620355414
1980,662,2642,2.990936555891239
1608,796,2404,2.020100502512563
1956,803,2759,2.435865504358655
1767,750,2517,2.356
1999,654,2653,3.0565749235474007
1798,617,2415,2.914100486223663
1655,912,2567,1.8146929824561404
1895,681,2576,2.7826725403817916
1943,812,2755,2.392857142857143
1636,796,2432,2.0552763819095476
1882,613,2495,3.070146818923328
1878,604,2482,3.109271523178808
1854,610,2464,3.039344262295082
1868,609,2477,3.0673234811165844
1761,633,2394,2.7819905213270144
1718,762,2480,2.254593175853018
1899,592,2491,3.20777027027027
1605,714,2319,2.2478991596638656
1831,556,2387,3.2931654676258995
1887,844,2731,2.235781990521327
1828,974,2802,1.8767967145790554
1974,597,2571,3.306532663316583
1966,727,2693,2.7042640990371387
1804,524,2328,3.4427480916030535
1663,577,2240,2.882149046793761
1723,532,2255,3.238721804511278
1602,515,2117,3.1106796116504856
1911,740,2651,2.5824324324324324
1646,727,2373,2.264099037138927
1928,621,2549,3.104669887278583
1745,767,2512,2.27509778357236
1838,991,2829,1.8546922300706357
1920,540,2460,3.5555555555555554
1894,908,2802,2.0859030837004404
1812,958,2770,1.8914405010438413
1648,792,2440,2.080808080808081
1877,703,2580,2.669985775248933
1744,994,2738,1.7545271629778671
1915,733,2648,2.612551159618008
1707,870,2577,1.9620689655172414
1605,949,2554,1.6912539515279241
1649,538,2187,3.0650557620817844
1751,567,2318,3.0881834215167547
1654,988,2642,1.674089068825911
1743,883,2626,1.9739524348810873
1959,635,2594,3.08503937007874
1945,996,2941,1.9528112449799198
1795,733,2528,2.4488403819918143
1671,991,2662,1.686175580221998
1827,687,2514,2.6593886462882095
1622,850,2472,1.908235294117647
1777,769,2546,2.3107932379713914
1763,653,2416,2.699846860643185
1809,939,2748,1.926517571884984
1908,764,2672,2.4973821989528795
1996,560,2556,3.5642857142857145
1647,588,2235,2.8010204081632653
1929,552,2481,3.494565217391304
1725,658,2383,2.621580547112462
1847,613,2460,3.0130505709624797
1623,867,2490,1.8719723183391004
